arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value
6,6.770555555555555,6.857724305575,1,Free Period,2,0.0
6,11.262777777777778,16.89874875005,2,Free Period,2,0.0
6,5.400277777777778,6.67111180550833,1,Free Period,4,0.2
7,9.780555555555557,1.769569583316699,2,Free Period,4,0.2
7,7.642222222222222,-7.433847638724998,1,Free Period,0,-0.2
7,8.089722222222223,1.2128962500166691,1,Free Period,1,-0.1
7,10.584722222222222,2.931237777716669,1,Free Period,2,0.0
7,5.577222222222222,6.892731944433329,1,Free Period,3,0.1
7,5.002222222222223,0.9956229166250008,0,Free Period,0,-0.2
7,8.830555555555556,9.749973749975,2,Free Period,3,0.1
7,9.290277777777778,0.0082509721750003,0,Free Period,2,0.0
7,8.766666666666667,-1.6162891666917003,1,Free Period,2,0.0
7,9.265555555555556,-0.8473115278333303,1,Free Period,2,0.0
7,9.082777777777778,0.37938277775,0,Free Period,2,0.0
8,6.9925,3.3574152777999995,2,Free Period,3,0.1
8,5.985,-7.770708749933298,2,Free Period,0,-0.2
8,4.951666666666667,20.50979972221667,2,Free Period,2,0.0
8,9.016111111111112,3.6748149999666992,1,Free Period,4,0.2
8,8.874444444444444,0.3023076388583003,1,Free Period,0,-0.2
8,7.865,2.203512222191669,1,Free Period,4,0.2
8,3.923055555555556,-0.4157205556749996,1,Free Period,3,0.1
8,4.739722222222222,9.18497819460833,2,Free Period,2,0.0
8,8.686111111111112,1.75519388885,0,Free Period,0,-0.2
8,6.626944444444445,9.3722691666167,2,Free Period,2,0.0
8,3.5952777777777776,-3.97583097221667,0,Free Period,2,0.0
8,3.525,0.206614444475,0,Free Period,0,-0.2
8,4.464722222222222,9.49288666674167,2,Free Period,2,0.0
8,8.387777777777778,-0.1730398610500003,1,Free Period,2,0.0
8,3.361388888888889,0.8861536110833015,2,Free Period,1,-0.1
8,7.342777777777778,5.4945922221583,2,Free Period,1,-0.1
8,6.2683333333333335,14.50612069453333,2,Free Period,0,-0.2
8,7.178611111111112,-12.185101527775,0,Free Period,0,-0.2
8,7.076944444444444,0.3808716666666996,1,Free Period,2,0.0
9,6.644166666666667,9.0420705554833,2,Free Period,4,0.2
10,6.934444444444445,4.339178888933301,2,Free Period,0,-0.2
10,1.7938888888888889,0.3125430554750004,1,Free Period,2,0.0
10,4.7175,4.39043680556667,1,Free Period,4,0.2
11,6.201666666666667,8.5534752778,2,Free Period,1,-0.1
11,5.026111111111111,2.8701915277750008,2,Free Period,0,-0.2
12,6.441666666666666,0.8234455555832998,1,Free Period,2,0.0
12,4.2925,-7.5198204166667,1,Free Period,1,-0.1
12,4.052222222222222,6.3209787500167,2,Free Period,3,0.1
12,4.090833333333333,3.016955277741669,1,Free Period,1,-0.1
13,3.656388888888889,11.1462086110917,2,Free Period,2,0.0
13,4.176666666666667,5.869042222225,1,Free Period,4,0.2
13,2.3405555555555555,-0.0375643056333299,1,Free Period,3,0.1
13,3.3247222222222224,8.271987916675,1,Free Period,3,0.1
14,2.992777777777778,0.4457951389167007,2,Free Period,3,0.1
14,2.9677777777777776,1.4412301388583302,0,Free Period,0,-0.2
14,1.7294444444444443,-0.2909327777833308,1,Free Period,2,0.0
6,6.2475,6.89686000005833,1,Free Period,3,0.1
6,5.239722222222222,6.97325111111667,1,Free Period,1,-0.1
6,5.0425,5.570405138875,1,Free Period,4,0.2
7,8.676944444444445,3.046756527716701,2,Free Period,2,0.0
7,8.625555555555556,-28.335181666741704,1,Free Period,1,-0.1
7,10.503055555555555,2.7059422220583293,1,Free Period,0,-0.2
7,7.479444444444445,4.6634279167,2,Free Period,3,0.1
7,7.460555555555556,-4.9859731944583,1,Free Period,1,-0.1
7,7.884444444444444,2.768945416675,1,Free Period,2,0.0
7,9.306111111111113,0.6526061112167003,1,Free Period,1,-0.1
7,4.278888888888889,-0.8543304166917007,1,Free Period,0,-0.2
7,9.095833333333331,16.311694444425,2,Free Period,4,0.2
7,4.082222222222223,5.88552722210833,1,Free Period,3,0.1
7,9.080555555555556,5.4770070833167,2,Free Period,2,0.0
7,4.029166666666667,0.987211249975001,2,Free Period,3,0.1
7,8.008888888888889,1.0831050000582998,2,Free Period,3,0.1
8,8.971388888888889,6.946592083358301,2,Free Period,3,0.1
8,12.40611111111111,47.36363263891667,2,Free Period,1,-0.1
8,8.826944444444445,0.0932436110333299,0,Free Period,1,-0.1
8,8.81638888888889,2.4454372222583305,0,Free Period,4,0.2
8,12.795833333333333,18.470011388875,2,Free Period,0,-0.2
8,8.02111111111111,-6.647273611158299,0,Free Period,2,0.0
8,7.750555555555556,2.4067404166166693,1,Free Period,1,-0.1
8,8.648333333333333,0.6273394443083307,0,Free Period,3,0.1
8,3.644444444444445,-3.8482530554833296,0,Free Period,0,-0.2
8,8.637777777777778,4.937755138891671,1,Free Period,2,0.0
8,6.6177777777777775,4.75413972231667,1,Free Period,2,0.0
8,3.602222222222222,0.6742095833499997,0,Free Period,2,0.0
8,7.509166666666666,1.2175279167250004,0,Free Period,2,0.0
8,8.440277777777778,1.6645450001000004,2,Free Period,4,0.2
8,7.428611111111111,-6.0161204166833,0,Free Period,2,0.0
8,8.500277777777777,5.59420569438333,1,Free Period,0,-0.2
8,3.9583333333333335,1.7095380555833015,2,Free Period,1,-0.1
8,11.1425,6.0227709722,1,Free Period,0,-0.2
8,6.126388888888889,-23.540806250000003,1,Free Period,3,0.1
9,1.314722222222222,-3.106819166641701,1,Free Period,4,0.2
9,7.023611111111111,7.22297361115,2,Free Period,4,0.2
10,3.778055555555556,-0.7153173611000003,0,Free Period,3,0.1
11,5.201944444444444,3.5558030556582985,2,Free Period,0,-0.2
11,3.5044444444444443,10.329552499975,2,Free Period,0,-0.2
12,5.963611111111111,-1.8615333333083013,2,Free Period,3,0.1
12,5.926944444444445,3.337508194391699,2,Free Period,2,0.0
12,4.770833333333333,0.1469316666916693,1,Free Period,2,0.0
12,3.6038888888888887,2.030154166625,1,Free Period,1,-0.1
12,2.053333333333333,0.0946944445166702,0,Free Period,0,-0.2
12,3.7,6.637584444408301,2,Free Period,0,-0.2
12,5.859444444444445,1.5874154167166985,1,Free Period,3,0.1
12,0.3216666666666666,0.7184070833249998,0,Free Period,3,0.1
12,3.248055555555556,1.3528168056917007,1,Free Period,2,0.0
12,6.043333333333333,0.09402597231667,0,Free Period,0,-0.2
13,3.811111111111111,1.8613370834082976,2,Free Period,0,-0.2
13,6.711388888888889,4.579325277775,1,Free Period,4,0.2
13,3.5838888888888887,0.2174487500333297,0,Free Period,1,-0.1
13,2.1294444444444443,0.5508004167333311,1,Free Period,1,-0.1
13,3.153611111111111,-13.4585169443667,0,Free Period,2,0.0
15,1.1075,-1.3427199999667003,1,Free Period,0,-0.2
15,1.5863888888888888,-0.7496862499833297,0,Free Period,4,0.2
15,2.020277777777778,4.41889847225,0,Free Period,0,-0.2
16,6.091388888888889,25.16175819448333,2,Free Period,3,0.1
6,6.590833333333333,6.55538541665,1,Free Period,2,0.0
6,9.984166666666669,7.060310972183299,2,Free Period,1,-0.1
6,5.408333333333333,8.10185319441667,1,Free Period,0,-0.2
6,5.348611111111111,7.0854444445,1,Free Period,2,0.0
7,7.906388888888888,-4.2882544444667,1,Free Period,1,-0.1
7,8.961388888888889,1.9142823610916704,1,Free Period,0,-0.2
7,7.407222222222222,3.2163636112,2,Free Period,4,0.2
7,5.113055555555556,3.5202420833166697,1,Free Period,2,0.0
7,11.598888888888888,13.37194986116667,2,Free Period,0,-0.2
7,5.574166666666667,2.814274722183301,2,Free Period,1,-0.1
7,13.063611111111111,12.9913590276917,2,Free Period,1,-0.1
7,9.02138888888889,6.641702638891701,2,Free Period,4,0.2
8,7.990277777777778,11.0588250000167,2,Free Period,2,0.0
8,4.639166666666667,1.6037466666082985,2,Free Period,2,0.0
8,7.943333333333333,0.4826716666416697,0,Free Period,0,-0.2
8,8.073055555555555,0.7228840277416992,2,Free Period,1,-0.1
8,8.731111111111112,2.762493611075,1,Free Period,1,-0.1
8,8.724166666666667,0.3967066666666703,0,Free Period,4,0.2
8,3.721388888888889,4.333482916716701,2,Free Period,4,0.2
8,7.669722222222222,4.954893611116701,2,Free Period,2,0.0
8,3.6686111111111113,-9.3475186111,0,Free Period,1,-0.1
8,9.418055555555556,7.076036666649999,2,Free Period,0,-0.2
8,8.661111111111111,6.801613472216699,2,Free Period,3,0.1
8,8.62138888888889,2.248525555575001,0,Free Period,0,-0.2
8,8.620833333333334,-2.9170250000249998,1,Free Period,4,0.2
8,3.868611111111111,-1.2705962500166983,2,Free Period,0,-0.2
8,8.614722222222222,-17.7276356945833,2,Free Period,1,-0.1
8,6.8308333333333335,6.3813462499333,2,Free Period,2,0.0
8,8.574722222222222,-5.1105688887667,1,Free Period,3,0.1
8,6.508333333333334,11.7225479167167,2,Free Period,2,0.0
8,8.480833333333333,-9.702681111058295,2,Free Period,3,0.1
8,8.398055555555555,2.1036029166250003,1,Free Period,3,0.1
8,3.8733333333333335,4.12247791675,2,Free Period,1,-0.1
8,7.316666666666666,-6.66314,1,Free Period,1,-0.1
8,3.2644444444444445,-5.848919305575,0,Free Period,4,0.2
9,6.966944444444445,0.8912670832750003,0,Free Period,4,0.2
11,4.723333333333334,0.5620176389000004,1,Free Period,3,0.1
12,4.891944444444444,0.18365458325,0,Free Period,4,0.2
12,6.485555555555556,-4.3136547221917,2,Free Period,1,-0.1
12,5.428055555555556,6.195656805524999,2,Free Period,4,0.2
12,4.303055555555556,7.889269166716669,2,Free Period,3,0.1
12,4.286944444444444,-0.0545779166833302,0,Free Period,2,0.0
12,4.267222222222222,0.3006301388666699,0,Free Period,0,-0.2
13,3.778055555555556,4.7040854167333,2,Free Period,4,0.2
13,5.123055555555555,0.9294355555999996,1,Free Period,1,-0.1
14,2.9169444444444443,2.1379870832999988,2,Free Period,2,0.0
14,2.355,-1.2373695834666982,2,Free Period,1,-0.1
14,4.741666666666666,1.7415819444416698,0,Free Period,4,0.2
14,2.703055555555556,5.626822361066671,1,Free Period,3,0.1
14,5.605,0.62207486106667,1,Free Period,0,-0.2
14,2.167777777777778,2.5113081944,0,Free Period,0,-0.2
18,1.523611111111111,7.04557166663333,1,Free Period,2,0.0
9,8.297222222222222,0.3938425000917007,2,Free Period,0,-0.2
11,6.92,5.697124861166699,2,Free Period,3,0.1
6,5.046388888888889,6.63520486121667,1,Free Period,1,-0.1
7,8.510277777777778,-9.4255859722917,1,Free Period,3,0.1
7,7.486944444444444,2.120710833266701,2,Free Period,2,0.0
7,10.462222222222222,4.38560513893333,1,Free Period,2,0.0
7,7.313888888888889,-5.829804583424998,1,Free Period,0,-0.2
7,8.801111111111112,-5.745867083275,1,Free Period,3,0.1
7,5.288333333333333,4.234586389,1,Free Period,1,-0.1
7,4.3838888888888885,5.4098461110583305,1,Free Period,3,0.1
8,8.446944444444444,5.8196688887083,2,Free Period,1,-0.1
8,7.893611111111111,-2.14849875,0,Free Period,1,-0.1
8,8.126944444444444,0.7552216668000007,2,Free Period,3,0.1
8,8.842222222222222,-14.169835000083296,2,Free Period,4,0.2
8,12.838888888888889,15.935498611175,2,Free Period,3,0.1
8,4.798611111111111,1.6353841665999995,1,Free Period,1,-0.1
8,8.239722222222222,0.7131865276416702,0,Free Period,2,0.0
8,5.721111111111111,2.2071681944583297,1,Free Period,2,0.0
8,8.680555555555555,-2.6673586111167005,1,Free Period,0,-0.2
8,8.676388888888889,3.8232672223,2,Free Period,2,0.0
8,8.629722222222222,1.91326736105,1,Free Period,4,0.2
8,9.363333333333332,12.25586847228333,2,Free Period,1,-0.1
8,8.0925,3.7857061110583,2,Free Period,3,0.1
8,8.587222222222222,3.55327680553333,1,Free Period,3,0.1
8,7.583611111111111,-0.8887848612083005,2,Free Period,4,0.2
8,6.5552777777777775,10.7599247221917,2,Free Period,2,0.0
8,5.544722222222222,4.774810833291671,1,Free Period,1,-0.1
8,9.487777777777778,2.7814380556167,2,Free Period,2,0.0
8,7.383888888888888,-3.463428055575001,2,Free Period,0,-0.2
8,8.320833333333333,-10.3348091666917,0,Free Period,2,0.0
8,3.915,-0.9643269444666984,2,Free Period,0,-0.2
8,7.5552777777777775,-7.8122973610333,0,Free Period,3,0.1
9,7.733611111111111,3.985960138875001,1,Free Period,1,-0.1
11,2.4766666666666666,1.4202801388333302,0,Free Period,0,-0.2
12,5.769444444444445,-0.4060484723000002,2,Free Period,2,0.0
12,4.6194444444444445,-2.3576181943167,2,Free Period,2,0.0
12,3.5019444444444443,2.368878194375,1,Free Period,3,0.1
12,3.2119444444444443,-0.8659274999833304,0,Free Period,4,0.2
12,6.919722222222222,19.71180125000833,2,Free Period,4,0.2
12,5.562222222222222,-0.4424861111167004,1,Free Period,2,0.0
13,6.058333333333334,2.269477499966701,2,Free Period,4,0.2
13,3.4925,9.51860986115,1,Free Period,1,-0.1
14,4.3469444444444445,0.2007833333333302,0,Free Period,4,0.2
14,2.2544444444444443,-3.4802498610083,1,Free Period,1,-0.1
14,0.5875,1.30964902779167,0,Free Period,2,0.0
17,0.9652777777777778,2.2434381944666697,0,Free Period,2,0.0
18,0.48,-0.2395013888083301,0,Free Period,2,0.0
5,7.188888888888889,6.40210097228333,1,Free Period,3,0.1
6,5.226388888888889,5.665799583208329,1,Free Period,4,0.2
7,10.734444444444444,0.8449173612250007,1,Free Period,0,-0.2
7,7.6975,-3.2265751388167008,1,Free Period,0,-0.2
7,6.425,-0.80846666669167,0,Free Period,2,0.0
7,3.1319444444444446,3.533472777733298,2,Free Period,4,0.2
7,5.066944444444444,15.7098252778,2,Free Period,1,-0.1
8,15.160277777777775,-4.038045833325,1,Free Period,0,-0.2
8,6.908888888888889,-2.5430162500250004,0,Free Period,2,0.0
8,7.891111111111111,1.0471734722749986,2,Free Period,0,-0.2
8,11.351111111111113,11.486967638875,2,Free Period,0,-0.2
8,7.756388888888889,1.0938076388917004,2,Free Period,0,-0.2
8,8.229722222222222,13.204529027825,2,Free Period,2,0.0
8,4.725555555555555,4.452427638925,2,Free Period,2,0.0
8,7.691666666666666,8.374079861125,2,Free Period,3,0.1
8,8.63,0.5752815277666707,0,Free Period,3,0.1
8,9.262777777777778,8.49341805555833,2,Free Period,3,0.1
8,4.450277777777778,1.6665013888499995,1,Free Period,0,-0.2
8,5.447777777777778,1.7054584722833308,1,Free Period,4,0.2
8,7.403333333333333,5.809574861258302,2,Free Period,2,0.0
8,8.37861111111111,-2.5467591667,1,Free Period,3,0.1
8,4.374722222222222,1.965195138966699,2,Free Period,4,0.2
8,8.329166666666667,6.138838333341701,2,Free Period,3,0.1
8,11.321111111111112,4.421769444475,1,Free Period,3,0.1
8,7.815555555555555,6.3600265276917,2,Free Period,4,0.2
8,3.295555555555556,5.815447361158331,1,Free Period,3,0.1
9,8.891666666666667,4.726123333375,2,Free Period,0,-0.2
9,5.873333333333333,1.6665609721917,2,Free Period,0,-0.2
9,7.808055555555556,1.5014265278333303,1,Free Period,0,-0.2
9,6.046111111111111,1.5833940278333003,2,Free Period,1,-0.1
9,6.719722222222222,2.8097647222417006,2,Free Period,3,0.1
9,6.563611111111111,-0.2382388890083007,1,Free Period,1,-0.1
9,4.572777777777778,7.022152500041701,2,Free Period,2,0.0
9,8.045833333333333,1.0455219443750003,2,Free Period,4,0.2
11,5.582222222222223,1.02495597216667,0,Free Period,2,0.0
12,5.958333333333333,5.2581038888917,2,Free Period,1,-0.1
12,6.112222222222222,0.6795191665832991,1,Free Period,0,-0.2
12,4.314166666666667,3.2080104167083308,1,Free Period,3,0.1
12,1.5927777777777778,-9.91885249985,0,Free Period,3,0.1
12,4.079722222222222,4.736615277808301,2,Free Period,0,-0.2
13,2.9744444444444444,7.84647041675,2,Free Period,3,0.1
14,2.801944444444445,0.8623030555083302,0,Free Period,4,0.2
14,2.5894444444444447,0.3386194444333297,0,Free Period,4,0.2
14,2.491111111111111,2.03975638888333,0,Free Period,4,0.2
14,4.418888888888889,10.79756847220833,2,Free Period,2,0.0
15,3.250277777777778,1.4490736111166704,0,Free Period,0,-0.2
5,7.335833333333333,4.287168194516671,1,Free Period,4,0.2
6,10.104166666666666,1.2145526388500008,0,Free Period,1,-0.1
7,8.819444444444445,-7.7639569445333,0,Free Period,4,0.2
7,10.47,8.264902777725,2,Free Period,2,0.0
7,10.689166666666669,1.2321077778166991,1,Free Period,1,-0.1
7,7.681388888888889,-2.822491388933299,1,Free Period,0,-0.2
7,9.634166666666667,0.9058297221916708,0,Free Period,0,-0.2
7,9.576944444444443,0.8899600000083296,0,Free Period,4,0.2
8,8.904722222222222,-5.8953234721833,1,Free Period,1,-0.1
8,5.881944444444445,0.211924305450001,1,Free Period,1,-0.1
8,4.824722222222222,1.5946758332749995,1,Free Period,4,0.2
8,7.812222222222222,-1.5871673610917014,2,Free Period,4,0.2
8,8.2375,9.84745569449167,2,Free Period,3,0.1
8,6.732777777777778,1.7540012499500008,2,Free Period,3,0.1
8,3.675555555555556,1.9448524999416703,0,Free Period,4,0.2
8,8.559722222222222,1.6578624999749998,1,Free Period,2,0.0
8,3.466388888888889,2.759717083291701,1,Free Period,3,0.1
8,8.4175,10.1002945834417,2,Free Period,4,0.2
8,6.381111111111111,3.024909027700001,2,Free Period,1,-0.1
8,8.325833333333334,-21.0849887499917,2,Free Period,3,0.1
8,5.974166666666667,1.4053856944083298,1,Free Period,2,0.0
8,9.118055555555555,4.933971111108299,2,Free Period,0,-0.2
8,7.098611111111111,-4.374744861,1,Free Period,1,-0.1
8,11.073055555555555,4.25523680556667,1,Free Period,2,0.0
8,10.518333333333333,7.95422930566667,2,Free Period,2,0.0
8,8.012222222222222,0.8831900000583293,1,Free Period,2,0.0
9,7.985277777777778,-3.4694962499333,2,Free Period,1,-0.1
9,6.913888888888889,3.7096429167167,2,Free Period,2,0.0
9,3.877222222222222,-23.183985555525,2,Free Period,0,-0.2
9,7.870833333333334,12.5778911111,2,Free Period,3,0.1
9,6.866666666666666,4.103697916733303,2,Free Period,1,-0.1
9,4.855833333333333,6.1447544444583,2,Free Period,2,0.0
9,5.381388888888889,0.60501861116667,0,Free Period,4,0.2
10,6.224444444444444,-5.972889027658297,2,Free Period,3,0.1
10,13.3875,2.0152920833500003,1,Free Period,1,-0.1
10,5.966388888888889,7.5050616666417,2,Free Period,4,0.2
11,5.308333333333334,1.7772572222333007,2,Free Period,4,0.2
12,5.386666666666667,11.36388249998333,2,Free Period,2,0.0
12,5.451666666666667,4.0219091667,2,Free Period,1,-0.1
12,5.830277777777778,0.1259836111167001,1,Free Period,2,0.0
12,10.20472222222222,20.1069851389,2,Free Period,0,-0.2
13,3.5877777777777777,-3.3133223610333005,1,Free Period,4,0.2
13,3.285,-0.1326868056499996,0,Free Period,0,-0.2
14,2.395277777777778,6.615116111175,1,Free Period,2,0.0
15,3.1955555555555555,7.630318472241701,2,Free Period,3,0.1
17,1.9419444444444445,1.8924791666166696,0,Free Period,4,0.2
5,7.181666666666667,6.14483847225833,1,Free Period,3,0.1
6,5.254166666666666,6.67995013888333,1,Free Period,1,-0.1
6,6.071111111111111,3.710318055483299,2,Free Period,4,0.2
7,9.380833333333332,1.6985344444,1,Free Period,0,-0.2
7,10.844444444444443,1.1678748610833,1,Free Period,3,0.1
7,5.695,3.817617222225,1,Free Period,1,-0.1
7,9.652222222222225,-2.1651627779250013,2,Free Period,4,0.2
7,7.623611111111111,5.14730486111667,1,Free Period,1,-0.1
7,8.598055555555556,-6.3576120832917,1,Free Period,0,-0.2
7,9.570555555555556,1.1280793055,1,Free Period,4,0.2
7,5.423611111111111,1.1389038888250005,0,Free Period,1,-0.1
7,7.371388888888889,9.387366944475,1,Free Period,2,0.0
7,9.297222222222222,2.601651666608329,1,Free Period,4,0.2
7,8.779444444444444,6.66767638891667,1,Free Period,4,0.2
7,11.640277777777778,13.809947222108333,2,Free Period,4,0.2
7,5.115555555555556,19.1961583333,2,Free Period,4,0.2
7,4.005833333333333,8.18168722228333,1,Free Period,2,0.0
8,8.908055555555556,0.51689236115,0,Free Period,0,-0.2
8,12.398333333333332,18.4956836112167,2,Free Period,2,0.0
8,14.68138888888889,10.118166666566667,2,Free Period,2,0.0
8,11.656944444444443,6.30216819451667,1,Free Period,1,-0.1
8,7.651666666666666,-1.945811111325,2,Free Period,3,0.1
8,10.605555555555556,5.179414166658299,2,Free Period,3,0.1
8,8.051388888888889,5.55389430556667,1,Free Period,1,-0.1
8,13.794166666666667,0.2199781944749999,0,Free Period,2,0.0
8,5.410833333333334,3.168369027758329,1,Free Period,1,-0.1
8,8.373888888888889,1.2139816665916705,0,Free Period,4,0.2
8,8.365833333333333,2.1017930555750004,1,Free Period,1,-0.1
8,7.348055555555556,10.190536111175,2,Free Period,1,-0.1
8,8.330277777777777,13.22246597223333,1,Free Period,4,0.2
